-23,2,60
-25,1,59
-23,1,60
-21,1,60
-23,1,60
-22,1,61
-24,1,59
-23,1,60
-24,2,60
-22,1,60
-21,1,60
-22,1,60
-22,1,59
-23,2,60
-22,0,58
-23,0,59
-21,0,60
-25,0,57
-20,4,60
-20,3,61
-20,1,62
-23,2,61
-21,3,61
-17,3,62
-18,2,61
-22,3,60
-25,3,59
-18,4,61
-22,4,60
-25,4,59
-19,3,61
-22,3,60
-20,4,60
-20,3,61
-19,3,61
-22,4,60
-21,3,60
-21,4,61
-20,4,61
-20,4,61
-21,4,61
-21,4,60
-22,3,60
-19,4,61
-22,4,60
-22,3,60
-20,3,60
-22,3,60
-22,3,61
-21,3,60
-21,3,61
-22,3,60
-19,3,61
-20,3,61
-22,4,60
-22,3,60
-20,3,61
-21,4,60
-21,3,60
-21,4,61
-20,3,60
-22,3,60
-21,3,60
-21,3,60
-20,3,60
-19,3,60
-20,3,60
-21,3,60
-21,3,60
-22,4,61
-22,3,60
-23,4,60
-23,4,60
-23,4,60
-23,3,60
-20,4,60
-21,3,60
-23,3,60
-22,4,60
-21,3,60
-22,3,60
-22,3,60
-22,4,60
-22,3,60
-23,3,59
-21,4,61
-20,4,61
-21,4,60
-23,4,60
-22,3,60
-22,4,60
-20,3,61
-22,4,60
-23,4,60
-22,3,60
-22,4,60
-22,4,60
-22,4,60
-21,4,60
-23,4,60
-22,4,60
-22,3,60
-23,3,60
-22,4,60
-21,3,60
-22,4,60
-24,3,60
-22,4,60
-22,4,60
-23,4,60
-22,4,60
-22,4,60
-22,3,60
-22,4,60
-22,3,60
-23,3,60
-22,4,60
-21,4,60
-22,4,60
-22,4,60
-21,4,60
-22,4,60
-21,4,61
-22,3,60
-21,4,60
-21,4,60
-21,3,60
-22,4,60
-22,3,60
-22,4,60
-22,4,60
-22,3,60
-22,4,60
-22,4,60
-21,4,60
-22,3,60
-22,3,60
-22,4,60
-22,4,60
-22,3,60
-22,4,60
-22,4,60
-22,3,60
-22,3,60
-22,3,60
-22,3,60
-21,3,60
-21,3,60
-22,3,60
-21,3,60
-22,3,60
-21,4,60
-21,4,61
-21,4,60
-22,3,60
-21,3,60
-22,4,60
-22,4,61
-22,4,61
-23,4,60
-23,3,60
-20,4,60
-20,4,61
-22,3,60
-21,4,61
-21,4,60
-21,3,60
-21,3,60
-22,4,60
-21,4,61
-21,3,60
-20,3,61
-21,3,60
-20,4,61
-21,4,61
-21,3,60
-21,4,60
-22,4,60
-21,4,60
-20,4,61
-22,3,60
-22,4,60
-20,3,61
-21,4,60
-21,4,60
-21,3,61
-21,4,61
-21,4,61
-21,4,60
-21,4,60
-22,4,60
-22,4,60
-21,4,60
-20,4,61
-21,4,60
-21,4,60
-21,4,60
-21,4,61
-21,4,60
-21,4,61
-21,4,60
-21,4,60
-21,4,60
-21,4,60
-21,3,60
-22,3,60
-20,4,61
-19,3,61
-21,4,60
-20,4,61
-22,4,61
-20,4,60
-21,4,60
-21,4,60
-21,4,60
-21,4,61
-20,4,61
-21,4,60
-18,3,60
-19,4,61
-22,4,60
-20,3,60
-17,4,61
-21,3,57
-18,3,61
-23,3,59
-22,3,60
-21,4,61
-22,4,60
-23,3,59
-23,4,61
-23,4,60
-23,4,60
-21,4,61
-20,4,60
-23,4,59
-23,4,60
-21,3,60
-23,4,60
-22,4,60
-22,4,60
-22,4,60
-22,4,60
-22,4,60
-22,3,60
-22,3,60
-23,4,59
-22,3,60
-21,4,60
-22,4,60
-23,4,60
-21,4,60
-21,3,60
-22,4,60
-22,4,60
-21,4,60
-22,3,60
-22,4,60
-22,4,60
-22,3,60
-21,3,60
-22,4,60
-21,3,60
-22,4,60
-22,4,60
-22,3,59
-20,4,61
-22,4,61
-23,3,60
-20,4,61
-24,3,60
-19,3,60
-20,4,61
-21,4,60
-23,3,59
-20,3,60
-20,4,61
-22,3,60
-21,4,60
-19,3,60
-24,3,59
-24,4,61
-19,4,61
-22,3,60
-21,3,60
-19,3,61
-24,3,60
-23,4,60
-19,4,61
-24,4,60
-18,3,61
-15,4,62
-28,3,58
-26,3,58
-15,4,62
-25,4,59
-24,3,60
-17,3,61
-18,3,61
-22,3,60
-25,3,60
-23,4,60
-23,2,59
-27,4,61
-19,3,60
-21,3,60
-28,3,58
-24,3,59
-14,4,62
-24,4,59
-23,3,60
-18,4,61
-21,4,61
-26,3,58
-18,4,61
-20,4,61
-22,3,60
-21,4,61
-23,3,59
-28,3,60
-19,3,60
-21,4,62
-21,3,60
-24,3,60
-21,3,60
-21,3,61
-20,3,61
-23,3,60
-21,4,61
-20,4,61
-22,3,60
-24,3,60
-20,3,60
-21,3,60
-22,3,60
-19,4,61
-22,3,60
-20,3,60
-19,4,61
-21,4,60
-20,4,61
-22,4,60
-22,3,59
-19,3,61
-22,4,60
-19,3,61
-19,3,61
-22,4,60
-23,3,60
-20,3,61
-19,4,61
-23,4,61
-20,3,60
-19,3,61
-22,4,60
-22,3,60
-22,3,60
-22,4,60
-20,4,60
-24,4,60
-24,3,59
-17,4,62
-20,3,60
-23,3,60
-20,4,61
-20,3,60
-22,3,60
-22,4,60
-21,3,60
-21,3,60
-20,3,61
-21,4,60
-21,3,60
-22,4,60
-21,4,61
-21,3,60
-21,3,60
-21,4,61
-21,3,60
-21,3,60
-21,3,60
-20,3,60
-21,3,60
-22,3,60
-20,3,60
-19,3,61
-20,3,60
-21,4,61
-21,3,60
-20,3,61
-19,4,61
-21,4,60
-23,3,59
-22,4,60
-21,4,61
-23,4,60
-24,5,60
-23,2,58
-17,7,64
-24,4,59
-18,2,60
-23,7,59
-28,10,57
-26,9,59
-28,7,59
-26,6,59
-22,5,60
-21,5,60
-19,5,61
-21,6,60
-22,5,60
-25,5,59
-23,6,60
-22,6,60
-21,5,60
-22,5,60
-22,5,60
-23,5,60
-23,5,60
-23,5,60
-22,5,60
-22,5,60
-22,5,60
-22,5,60
-21,6,60
-22,5,60
-22,5,60
-22,6,60
-21,6,60
-21,5,60
-21,5,60
-21,6,60
-22,6,60
-21,5,60
-21,5,60
-22,6,60
-22,6,60
-22,6,60
-21,6,60
-21,6,60
-22,5,60
-22,6,60
-21,5,60
-21,6,60
-21,6,60
-22,6,60
-21,6,60
-22,6,60
-22,6,60
-21,6,60
-20,6,61
-23,6,60
-20,6,60
-19,5,60
-21,5,60
